MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,RainToday,RainTomorrow,Temp_Media,Pressure_Media,WindSpeed_Media,Cloud_Media,Humidity_Media,Season
16.9,17.9,0.4,2.2,0.0,35.0,No,Yes,17.45,1023.3,17.0,6.0,85.0,Autumn
15.0,20.6,20.2,1.0,2.8,20.0,Yes,No,18.9,1024.0,11.0,6.0,71.0,Autumn
14.9,25.7,0.0,3.0,8.5,31.0,No,Yes,21.0,1015.5,14.0,4.0,66.0,Autumn
18.2,25.3,3.4,5.0,7.1,44.0,Yes,No,21.45,1011.95,17.5,4.5,55.5,Autumn
11.3,23.0,0.0,5.2,10.2,31.0,No,No,17.15,1015.75,17.0,1.0,51.5,Autumn
13.3,22.2,0.0,2.8,7.3,46.0,No,Yes,18.8,1004.4,18.0,4.0,53.0,Autumn
11.7,15.7,1.2,5.6,1.1,57.0,Yes,Yes,13.75,995.65,24.0,7.0,63.5,Autumn
10.8,20.5,3.8,3.8,8.5,54.0,Yes,No,17.15,1002.8,25.5,3.0,46.0,Autumn
10.3,20.9,0.0,5.4,10.4,39.0,No,No,16.5,1017.35,14.5,2.0,43.0,Autumn
10.7,23.4,0.0,3.4,8.2,39.0,No,No,18.1,1019.85,16.0,4.0,46.5,Autumn
11.2,20.7,0.0,3.2,9.7,43.0,No,No,16.6,1023.35,20.0,2.5,50.0,Autumn
11.1,21.0,0.0,5.8,6.2,46.0,No,Yes,16.2,1025.25,19.0,4.0,65.5,Autumn
11.8,21.9,7.4,3.0,3.0,26.0,Yes,No,16.35,1024.95,11.0,5.5,73.0,Autumn
12.0,24.8,0.4,2.2,5.2,35.0,No,No,17.95,1021.95,13.0,5.0,65.5,Autumn
14.4,22.9,0.8,2.0,8.3,41.0,No,No,18.3,1022.15,17.5,2.0,67.5,Autumn
12.6,23.0,0.0,4.0,8.8,37.0,No,Yes,19.7,1029.3,18.5,2.5,62.0,Autumn
13.7,23.0,11.2,4.8,8.8,26.0,Yes,No,18.3,1028.85,14.5,2.0,63.0,Autumn
12.6,23.2,0.2,1.8,9.5,28.0,No,No,18.1,1027.55,15.0,1.5,66.0,Autumn
11.7,22.9,0.0,4.0,10.0,24.0,No,No,17.6,1027.0,14.0,1.0,66.5,Autumn
12.0,25.3,0.0,3.2,9.9,28.0,No,No,18.95,1028.2,16.0,0.5,57.5,Autumn
12.0,24.2,0.0,4.0,9.1,26.0,No,No,18.35,1028.55,12.0,4.5,63.5,Autumn
13.0,24.8,0.0,3.4,2.8,20.0,No,No,19.6,1026.75,11.0,7.0,55.0,Autumn
13.1,26.1,0.0,2.4,7.5,24.0,No,No,20.8,1024.2,13.0,4.0,52.5,Autumn
14.4,25.5,0.0,3.2,4.7,24.0,No,No,20.7,1021.25,12.0,7.0,55.0,Autumn
14.8,23.5,0.0,3.6,9.8,26.0,No,No,20.05,1023.5,13.0,2.0,62.0,Autumn
13.1,27.1,0.0,2.2,9.4,24.0,No,No,20.85,1021.1,9.5,1.0,56.0,Autumn
13.9,25.1,0.0,4.0,8.0,22.0,No,No,20.15,1015.45,12.0,4.0,52.5,Autumn
15.7,25.2,0.0,4.8,7.4,35.0,No,No,20.15,1014.7,14.0,4.0,53.5,Autumn
15.5,26.9,0.0,3.4,7.1,26.0,No,No,21.05,1017.7,18.0,3.5,59.0,Autumn
14.1,23.6,0.0,3.4,9.4,30.0,No,No,19.8,1022.15,15.0,6.0,70.0,Autumn
16.0,24.0,0.0,2.6,3.0,48.0,No,No,21.6,1014.4,18.5,7.0,57.0,Autumn
17.1,24.1,0.0,5.6,9.6,48.0,No,No,21.25,1013.65,24.0,1.0,42.5,Autumn
12.8,21.3,0.0,5.4,7.7,35.0,No,No,17.5,1022.6,21.0,3.5,60.0,Autumn
14.5,21.4,0.0,4.4,5.2,33.0,No,Yes,18.3,1025.65,18.0,4.5,64.5,Autumn
14.3,20.7,2.4,1.0,7.5,31.0,Yes,Yes,17.6,1024.85,16.0,4.5,73.5,Autumn
14.8,20.7,11.2,5.0,0.4,46.0,Yes,No,17.4,1019.25,16.5,7.5,78.5,Autumn
12.4,22.3,1.0,2.0,5.9,30.0,No,No,17.2,1016.05,10.0,5.0,69.5,Autumn
10.5,20.3,0.0,1.8,9.9,39.0,No,No,16.35,1017.3,13.0,1.0,56.0,Autumn
11.2,22.3,0.0,3.6,9.6,33.0,No,Yes,17.8,1023.5,18.5,2.0,61.0,Autumn
13.6,19.8,8.6,4.0,0.4,30.0,Yes,Yes,16.65,1024.9,15.0,7.5,85.5,Autumn
14.5,15.5,13.2,7.2,0.5,48.0,Yes,Yes,15.1,1025.55,19.5,7.0,85.5,Autumn
10.1,19.4,6.8,2.4,7.8,39.0,Yes,No,15.0,1026.1,22.5,4.0,63.5,Autumn
10.5,17.7,0.0,3.6,6.3,46.0,No,Yes,13.95,1026.35,20.5,5.0,62.0,Autumn
8.6,18.4,2.2,2.6,5.1,46.0,Yes,Yes,13.65,1027.85,19.5,4.0,72.0,Autumn
10.4,19.2,13.8,2.0,3.6,31.0,Yes,Yes,15.9,1028.95,19.5,4.0,70.0,Autumn
10.4,19.6,5.6,2.2,5.6,24.0,Yes,No,14.8,1024.7,14.0,6.0,74.0,Autumn
11.1,20.4,0.0,1.0,5.8,30.0,No,No,15.8,1020.45,12.0,6.5,69.0,Autumn
10.7,20.9,0.0,2.4,3.3,28.0,No,Yes,16.1,1017.2,15.0,7.0,66.5,Autumn
11.8,19.9,5.0,2.4,3.9,31.0,Yes,No,16.75,1010.65,18.0,5.0,71.0,Autumn
10.3,17.2,0.2,2.6,1.2,54.0,No,No,14.95,1008.6,17.5,7.0,57.0,Autumn
9.3,19.5,0.4,0.8,9.7,44.0,No,No,15.35,1019.6,13.0,1.0,57.0,Autumn
10.0,19.8,0.0,4.4,9.1,43.0,No,No,15.65,1023.7,19.5,3.0,54.5,Autumn
11.4,20.4,0.0,1.8,9.4,35.0,No,No,15.6,1029.0,16.5,1.0,59.0,Autumn
10.6,21.5,0.0,1.8,8.5,24.0,No,No,15.9,1025.35,14.0,3.0,69.0,Autumn
12.0,21.3,0.0,4.6,6.3,28.0,No,No,17.55,1017.9,6.0,4.0,60.0,Autumn
10.5,21.9,0.0,2.4,9.5,30.0,No,No,16.6,1019.45,16.5,1.0,55.0,Winter
11.1,19.7,0.0,3.4,4.4,26.0,No,No,15.75,1021.5,9.5,4.0,64.0,Winter
10.0,16.6,0.0,0.6,1.8,37.0,No,No,14.65,1011.75,18.5,7.0,66.5,Winter
11.5,16.7,0.0,6.2,9.7,81.0,No,No,14.1,1005.25,30.5,1.0,41.0,Winter
11.1,18.1,0.0,4.0,9.7,76.0,No,No,16.25,1012.5,35.0,1.0,40.0,Winter
10.7,22.2,0.0,4.8,9.8,41.0,No,No,18.1,1018.35,16.0,3.0,39.0,Winter
10.4,21.2,0.0,4.0,8.1,30.0,No,No,16.25,1018.05,10.0,7.0,53.5,Winter
12.0,22.8,0.0,5.0,6.9,96.0,No,No,18.05,1003.55,24.0,4.5,35.0,Winter
10.0,16.4,0.0,7.0,9.6,69.0,No,No,13.8,1004.65,28.0,2.0,41.0,Winter
9.4,16.1,0.0,3.8,9.4,50.0,No,No,13.7,1015.4,23.0,1.0,41.0,Winter
8.9,19.1,0.0,3.0,9.3,33.0,No,No,14.2,1024.5,13.5,1.0,50.0,Winter
7.4,20.2,0.0,3.8,9.6,37.0,No,No,14.4,1026.4,20.5,1.0,51.5,Winter
6.7,18.3,0.0,1.2,9.6,28.0,No,No,13.15,1025.3,16.0,1.0,62.5,Winter
6.7,20.4,0.0,2.4,9.9,30.0,No,No,14.45,1018.95,8.0,0.5,52.0,Winter
8.2,18.0,0.0,3.6,9.6,48.0,No,No,13.7,1014.1,22.5,1.0,47.5,Winter
8.2,18.1,0.0,4.0,9.9,43.0,No,No,13.9,1012.2,20.5,1.0,47.5,Winter
8.3,19.5,0.0,3.0,9.2,43.0,No,No,14.75,1013.15,18.0,1.5,47.0,Winter
7.9,18.7,0.0,3.8,9.7,33.0,No,No,12.6,1014.4,13.0,1.0,58.5,Winter
6.6,21.3,0.0,2.6,9.4,67.0,No,No,16.3,1003.6,16.5,0.5,35.5,Winter
8.8,17.3,0.2,5.8,9.8,61.0,No,No,14.35,1005.45,26.0,1.5,42.0,Winter
9.0,18.5,0.0,4.0,9.9,35.0,No,No,15.0,1016.7,18.0,0.5,45.0,Winter
6.4,18.5,0.2,3.4,9.5,44.0,No,No,13.3,1018.35,18.5,0.5,48.5,Winter
6.5,16.3,0.0,3.6,9.6,46.0,No,No,11.65,1027.35,26.0,2.0,50.5,Winter
6.6,17.9,0.0,3.2,5.1,35.0,No,Yes,12.45,1030.5,18.0,6.0,63.0,Winter
9.2,15.6,1.6,0.4,0.0,22.0,Yes,Yes,13.4,1023.55,7.5,7.5,81.0,Winter
11.4,18.5,1.8,1.2,3.9,41.0,Yes,No,15.55,1012.2,12.0,5.0,69.0,Winter
9.5,19.9,0.0,2.0,9.4,56.0,No,No,16.1,1010.6,23.0,2.0,44.5,Winter
8.6,15.9,0.0,4.0,7.9,63.0,No,No,11.85,1011.15,33.5,3.0,41.0,Winter
8.5,14.9,0.0,4.6,3.2,70.0,No,No,11.85,1021.3,25.0,6.0,53.5,Winter
9.8,15.3,0.2,4.0,1.1,54.0,No,No,13.2,1025.3,21.0,7.0,63.0,Winter
8.9,18.3,0.0,2.0,7.5,31.0,No,No,12.8,1025.1,19.5,7.0,66.5,Winter
8.7,19.0,0.0,1.4,9.6,24.0,No,No,13.65,1023.45,16.5,2.0,70.0,Winter
8.9,18.9,0.0,3.2,6.7,22.0,No,No,13.9,1023.55,15.0,4.0,72.0,Winter
8.5,19.8,0.0,0.6,2.4,20.0,No,No,15.3,1020.85,10.0,6.0,65.5,Winter
9.6,18.8,0.0,2.8,2.6,52.0,No,Yes,14.9,1021.45,12.0,7.0,70.5,Winter
11.3,18.7,8.2,2.0,4.2,43.0,Yes,Yes,15.1,1022.65,23.0,5.5,66.0,Winter
9.4,21.0,4.2,1.8,10.2,31.0,Yes,No,15.3,1023.05,17.5,1.0,51.5,Winter
8.8,18.5,0.0,3.2,6.7,46.0,No,No,14.65,1019.7,15.0,6.5,51.5,Winter
11.8,23.3,0.0,4.0,5.1,44.0,No,No,18.9,1015.6,21.0,4.0,38.0,Winter
13.0,24.0,0.0,6.2,10.2,41.0,No,No,20.3,1016.25,17.5,3.5,37.5,Winter
13.9,25.0,0.0,6.6,10.1,61.0,No,No,21.1,1010.75,29.5,0.5,30.5,Winter
15.9,18.2,0.0,8.4,10.0,72.0,No,No,16.75,1007.95,25.0,1.0,32.0,Winter
7.2,16.1,0.0,6.4,10.0,46.0,No,No,12.3,1025.7,28.0,1.0,40.5,Winter
5.5,17.6,0.0,3.8,9.5,28.0,No,No,12.45,1033.15,17.5,1.0,52.5,Winter
6.4,17.2,0.0,2.6,10.1,26.0,No,No,12.95,1032.4,18.5,3.5,63.5,Winter
7.9,20.6,0.0,1.6,10.2,33.0,No,No,13.75,1031.05,17.0,0.5,57.5,Winter
6.5,22.4,0.0,2.6,10.1,35.0,No,No,14.9,1029.4,15.5,1.0,53.5,Winter
9.6,20.4,0.0,4.6,6.8,41.0,No,No,15.1,1028.55,20.5,3.5,44.5,Winter
9.1,18.1,0.0,2.6,4.0,24.0,No,No,13.9,1030.85,16.0,5.0,70.0,Winter
8.9,19.2,0.0,1.8,6.8,26.0,No,No,14.4,1027.3,14.0,5.5,78.0,Winter
9.9,23.2,0.0,3.0,3.5,31.0,No,No,17.7,1020.0,9.0,3.5,36.5,Winter
8.1,14.4,0.0,3.4,4.5,48.0,No,Yes,12.0,1025.25,19.5,6.0,53.5,Winter
6.3,15.4,21.4,5.6,3.9,44.0,Yes,Yes,10.6,1029.1,14.0,7.0,81.0,Winter
7.9,17.0,19.4,3.6,10.1,37.0,Yes,No,13.35,1032.6,19.5,2.0,61.5,Winter
6.4,19.3,0.2,2.8,10.3,30.0,No,No,13.8,1033.75,21.0,1.5,56.5,Winter
7.9,19.0,0.0,3.4,9.3,28.0,No,No,14.15,1029.05,17.0,1.0,67.0,Winter
8.7,16.8,0.0,1.2,0.3,26.0,No,Yes,13.35,1021.4,13.0,7.0,78.0,Winter
12.8,17.7,38.4,4.4,3.0,78.0,Yes,Yes,15.0,1015.95,27.0,7.0,74.5,Winter
9.5,17.1,8.2,4.6,5.0,44.0,Yes,Yes,14.1,1024.6,22.0,6.5,61.0,Winter
9.4,18.1,10.8,2.0,7.1,43.0,Yes,Yes,14.4,1028.1,20.5,5.0,75.5,Winter
11.2,19.6,10.2,2.4,10.1,28.0,Yes,Yes,15.85,1030.4,17.0,4.5,74.5,Winter
9.9,19.3,3.2,3.2,2.9,31.0,Yes,Yes,13.3,1030.45,12.0,6.0,88.5,Winter
11.1,19.4,3.8,0.2,7.3,22.0,Yes,No,15.7,1028.05,14.0,3.0,76.0,Winter
10.5,19.3,0.0,3.2,8.9,44.0,No,Yes,16.25,1024.05,16.0,1.0,71.0,Winter
11.6,15.6,12.6,4.6,0.0,52.0,Yes,Yes,14.25,1023.5,5.5,7.5,90.0,Winter
13.4,19.8,13.2,3.2,5.3,56.0,Yes,Yes,17.0,1024.6,23.5,6.0,67.0,Winter
12.3,19.7,15.2,6.6,8.8,48.0,Yes,Yes,16.55,1026.35,23.0,3.0,66.0,Winter
9.4,18.0,2.0,3.8,5.4,50.0,Yes,Yes,13.95,1025.35,20.5,5.5,75.0,Winter
12.0,16.1,3.2,3.8,2.7,52.0,Yes,Yes,13.7,1022.8,21.0,7.5,86.5,Winter
11.7,20.8,3.0,1.0,9.5,37.0,Yes,No,17.65,1019.15,17.5,1.0,61.0,Winter
10.7,23.6,0.0,3.2,8.7,31.0,No,No,17.65,1013.9,13.0,5.5,64.0,Winter
14.1,18.4,0.2,5.2,1.5,59.0,No,Yes,14.75,1008.5,14.5,6.0,62.5,Winter
8.9,16.7,5.0,4.2,7.7,76.0,Yes,No,14.65,1012.8,29.0,5.5,48.5,Winter
9.8,17.6,0.2,3.0,8.3,61.0,No,Yes,14.05,1015.5,27.5,4.5,52.5,Winter
8.8,18.2,4.4,3.6,8.7,52.0,Yes,Yes,14.95,1021.75,21.5,2.5,64.5,Winter
10.3,19.1,11.0,3.2,2.3,43.0,Yes,Yes,14.0,1029.1,15.5,7.0,82.5,Winter
11.2,19.0,18.4,3.6,6.9,31.0,Yes,No,15.1,1030.1,16.0,4.5,77.5,Winter
10.9,19.5,1.0,2.4,10.5,35.0,No,No,15.2,1026.85,20.5,1.5,76.5,Winter
12.2,23.1,0.0,5.0,10.3,41.0,No,Yes,19.95,1016.1,19.5,2.5,56.0,Winter
14.0,24.4,5.0,6.8,8.3,59.0,Yes,No,19.0,1008.55,18.5,5.0,56.0,Winter
12.1,25.8,0.2,5.2,10.9,50.0,No,No,20.9,1015.2,15.0,1.0,34.0,Winter
13.9,18.4,0.2,6.8,1.8,41.0,No,No,15.8,1024.9,14.0,5.5,59.5,Winter
12.9,17.6,0.8,2.4,3.8,28.0,No,No,15.6,1025.2,13.0,5.5,76.0,Winter
12.9,22.6,0.4,2.8,9.5,35.0,No,No,18.9,1018.3,14.0,0.5,67.5,Winter
13.1,20.1,0.0,3.8,10.1,30.0,No,No,18.45,1016.85,16.5,3.0,61.5,Winter
12.2,20.5,0.0,7.0,10.8,44.0,No,No,17.0,1017.85,26.0,2.0,32.0,Winter
9.2,22.2,0.0,5.4,9.7,31.0,No,No,16.45,1020.4,22.5,7.0,41.5,Winter
9.1,20.3,0.0,4.2,11.0,41.0,No,No,17.4,1024.1,17.5,1.0,45.5,Winter
10.9,20.9,1.0,3.6,8.0,30.0,No,No,16.85,1028.9,15.0,4.0,60.0,Winter
12.3,20.2,0.2,4.8,10.6,26.0,No,No,17.9,1030.5,11.5,2.5,53.0,Winter
10.9,21.2,0.0,4.0,10.9,37.0,No,No,18.4,1028.2,15.5,0.0,55.5,Spring
11.7,22.2,0.0,5.4,10.7,37.0,No,No,19.65,1019.65,11.5,1.5,66.0,Spring
17.4,24.6,0.0,6.2,1.2,61.0,No,Yes,20.1,1010.85,11.5,7.0,62.5,Spring
14.3,21.7,2.0,3.0,8.3,41.0,Yes,No,19.45,1016.9,20.5,5.0,55.0,Spring
13.0,22.8,0.2,5.0,11.1,35.0,No,No,19.5,1020.2,17.5,3.0,49.0,Spring
11.6,25.4,0.2,5.4,11.2,50.0,No,No,20.8,1019.05,21.5,0.0,52.0,Spring
16.5,32.9,0.0,8.0,10.6,37.0,No,No,28.75,1012.9,16.0,1.0,23.0,Spring
16.6,33.5,0.0,8.0,6.8,52.0,No,No,28.2,1010.45,14.0,4.5,29.0,Spring
15.6,22.1,0.0,12.0,11.3,61.0,No,No,18.9,1018.1,26.0,1.0,23.5,Spring
10.4,24.9,0.0,7.2,11.1,30.0,No,No,19.45,1019.65,12.0,0.5,45.0,Spring
12.8,21.1,0.0,5.8,6.3,31.0,No,No,19.05,1020.35,11.5,5.5,60.5,Spring
16.4,21.9,0.0,3.0,8.5,39.0,No,No,20.35,1017.85,21.5,4.0,70.5,Spring
14.0,33.8,0.0,4.4,10.6,63.0,No,No,24.6,1014.45,14.0,1.0,44.0,Spring
17.3,26.0,0.0,8.8,8.3,46.0,No,No,20.75,1015.8,14.0,4.5,65.5,Spring
19.7,27.9,0.0,8.0,7.7,61.0,No,Yes,24.65,1008.05,24.0,4.0,37.0,Spring
15.1,21.1,5.4,4.6,3.7,35.0,Yes,No,17.75,1018.35,19.5,4.5,67.0,Spring
14.4,21.2,0.0,4.8,8.5,37.0,No,No,19.8,1021.7,14.5,1.0,55.0,Spring
14.0,22.8,0.2,4.8,7.9,35.0,No,No,21.05,1017.5,17.5,6.0,55.5,Spring
14.4,26.8,0.0,5.4,11.1,41.0,No,No,21.75,1015.5,16.0,1.0,61.0,Spring
17.0,24.7,0.0,7.8,11.2,52.0,No,No,21.8,1015.45,17.5,0.5,63.5,Spring
17.9,26.2,0.0,8.8,5.0,57.0,No,Yes,22.0,1006.65,12.0,7.5,64.5,Spring
13.2,17.6,9.4,5.8,3.0,76.0,Yes,Yes,16.0,1008.5,23.0,6.5,45.5,Spring
9.0,23.4,0.2,4.0,11.7,30.0,No,No,17.2,1017.1,17.5,4.0,52.0,Spring
12.2,20.8,0.0,4.0,8.8,50.0,No,No,17.55,1024.75,25.5,5.0,60.0,Spring
12.9,20.4,0.0,7.6,6.2,26.0,No,No,17.45,1028.6,16.0,4.0,56.0,Spring
12.4,23.9,0.0,2.6,12.0,41.0,No,No,20.85,1025.05,14.0,1.0,53.0,Spring
15.8,20.8,0.0,10.6,4.0,69.0,No,No,18.4,1029.25,27.5,7.5,66.5,Spring
15.0,18.7,0.4,2.6,0.0,31.0,No,No,17.95,1031.6,19.0,7.5,49.5,Spring
15.0,21.3,0.0,5.0,9.2,46.0,No,No,19.1,1024.55,16.0,4.0,54.0,Spring
14.5,28.0,0.0,6.0,10.7,28.0,No,No,22.4,1016.95,13.0,2.5,60.0,Spring
18.6,26.4,0.0,5.8,7.1,48.0,No,No,22.55,1017.5,21.5,5.5,74.0,Spring
18.5,29.9,0.2,6.0,8.4,39.0,No,No,23.45,1014.45,19.0,3.5,70.0,Spring
18.5,32.5,0.0,5.0,11.2,44.0,No,No,24.65,1009.05,17.5,2.5,59.5,Spring
19.4,31.6,0.0,6.6,8.9,70.0,No,No,26.4,1005.25,27.0,6.0,43.0,Spring
15.9,28.9,0.0,7.8,10.4,43.0,No,No,24.85,1010.25,19.5,1.5,27.0,Spring
16.6,24.6,0.0,7.2,11.4,37.0,No,No,22.2,1016.5,16.5,1.5,49.0,Spring
15.5,30.8,0.0,5.8,12.6,28.0,No,No,24.75,1013.6,15.0,2.5,46.5,Spring
13.7,23.5,2.4,15.0,12.9,56.0,Yes,No,19.3,1017.9,25.0,1.0,24.5,Spring
13.8,21.5,0.2,7.8,6.8,37.0,No,No,18.25,1024.55,18.5,3.5,54.5,Spring
16.1,21.8,0.0,6.6,8.8,46.0,No,No,20.7,1021.7,22.0,4.5,62.0,Spring
17.7,23.5,0.0,6.0,3.8,67.0,No,Yes,20.85,1014.85,22.5,7.0,71.0,Spring
15.5,23.2,2.0,5.6,9.5,50.0,Yes,No,20.5,1014.35,26.0,6.0,60.5,Spring
16.5,22.1,0.0,6.2,11.9,30.0,No,No,21.2,1019.45,15.5,4.5,55.0,Spring
14.4,23.1,0.0,6.4,12.3,41.0,No,No,21.65,1020.65,15.5,1.0,60.5,Spring
16.5,26.2,0.0,6.8,10.9,54.0,No,No,24.15,1018.2,23.0,3.5,56.5,Spring
18.7,23.6,0.0,8.0,3.2,37.0,No,No,21.45,1017.5,16.5,7.0,67.0,Spring
16.6,23.2,0.0,4.2,5.1,35.0,No,No,20.15,1019.85,13.5,7.0,58.5,Spring
16.4,22.2,0.0,4.6,6.1,33.0,No,No,20.2,1017.85,13.0,3.5,58.5,Spring
18.5,23.5,0.0,6.8,6.6,39.0,No,No,21.05,1017.45,18.5,7.0,66.0,Spring
17.7,32.2,0.0,4.8,11.2,72.0,No,No,27.5,1009.25,7.5,5.0,54.0,Spring
18.9,24.1,0.0,12.8,2.3,39.0,No,Yes,21.35,1009.95,15.5,8.0,55.0,Spring
18.1,28.5,5.6,5.0,7.3,74.0,Yes,No,23.15,1003.55,33.0,5.0,57.0,Spring
15.2,25.5,0.4,7.0,12.6,35.0,No,No,22.1,1012.8,19.5,2.5,43.0,Spring
18.6,26.7,0.0,8.0,11.7,43.0,No,No,23.75,1016.55,22.0,2.0,52.5,Spring
18.1,24.9,0.0,8.0,10.1,41.0,No,No,22.3,1020.2,19.5,6.0,62.0,Spring
18.8,31.1,0.0,6.8,10.6,41.0,No,No,25.4,1011.5,15.0,6.5,56.5,Spring
22.1,33.9,0.0,8.4,11.0,63.0,No,No,30.65,1006.0,14.5,2.0,41.0,Spring
19.1,26.3,0.0,10.0,9.3,37.0,No,No,23.5,1013.7,14.0,5.5,55.0,Spring
19.6,30.1,0.0,6.0,10.6,44.0,No,No,26.9,1009.45,13.0,3.0,58.0,Spring
21.1,30.2,0.0,7.2,6.4,33.0,No,Yes,23.55,1011.2,17.0,6.0,73.5,Spring
21.8,24.7,5.0,6.6,5.6,52.0,Yes,No,22.8,1014.7,18.5,6.0,60.5,Spring
19.3,23.3,0.0,7.4,7.3,41.0,No,No,21.7,1018.15,21.5,6.5,62.0,Spring
19.1,26.8,0.0,8.0,8.4,44.0,No,Yes,24.2,1012.7,18.5,3.0,63.5,Spring
19.6,26.8,3.2,9.8,8.0,46.0,Yes,Yes,24.35,1009.45,13.0,6.5,64.0,Spring
19.0,28.9,8.2,8.6,10.7,61.0,Yes,No,25.75,1010.35,17.5,4.0,63.5,Spring
21.6,29.3,1.0,8.4,7.6,59.0,No,Yes,27.3,1011.3,10.5,5.5,61.5,Spring
20.0,26.9,23.8,8.0,0.0,61.0,Yes,Yes,24.0,1010.95,15.5,7.0,77.0,Spring
19.6,27.2,6.2,11.0,6.9,52.0,Yes,Yes,25.3,1006.95,13.0,6.0,61.5,Spring
20.5,26.7,1.8,5.6,6.6,30.0,Yes,Yes,24.45,1005.9,17.0,6.5,65.5,Spring
18.7,27.2,5.4,7.8,8.9,50.0,Yes,Yes,24.05,1004.95,16.5,3.0,74.5,Spring
18.9,32.0,15.8,8.6,7.5,70.0,Yes,No,25.6,1006.55,9.5,6.5,61.5,Spring
21.1,23.8,0.4,7.4,2.1,31.0,No,No,22.75,1014.65,20.5,6.5,70.5,Spring
20.4,25.3,0.0,5.0,2.6,33.0,No,Yes,23.6,1013.1,19.5,6.5,71.0,Spring
20.7,22.0,9.8,3.4,0.7,65.0,Yes,Yes,20.15,1007.15,22.5,7.0,88.5,Spring
16.7,24.1,0.0,8.4,9.7,44.0,No,No,20.9,1017.75,23.5,4.5,53.5,Spring
15.3,24.4,0.0,8.0,10.8,39.0,No,No,21.6,1012.55,15.5,3.0,58.5,Spring
17.8,25.9,0.0,8.0,13.0,41.0,No,No,24.45,1011.5,15.0,1.0,51.0,Spring
20.0,25.0,0.0,11.4,8.7,65.0,No,No,23.2,1003.75,26.0,5.0,63.5,Spring
18.3,25.3,0.0,6.8,5.6,31.0,No,No,21.75,1007.9,15.5,7.0,75.0,Spring
18.2,24.1,0.0,6.6,10.8,56.0,No,No,22.2,1012.7,26.5,1.0,48.5,Spring
18.0,23.1,0.0,8.4,9.5,31.0,No,No,21.45,1017.55,14.5,3.0,50.5,Spring
16.8,25.7,0.0,7.0,12.6,46.0,No,No,23.3,1017.3,18.5,1.0,63.0,Spring
20.5,26.4,0.0,9.2,8.8,57.0,No,No,24.95,1015.85,24.0,4.0,66.0,Summer
20.7,26.1,0.0,8.2,4.6,41.0,No,Yes,22.45,1014.1,12.0,7.5,82.5,Summer
21.0,24.3,1.6,5.0,3.3,54.0,Yes,No,22.55,1013.8,22.5,7.0,76.5,Summer
19.8,26.8,0.0,5.8,5.3,59.0,No,Yes,24.4,1008.6,15.5,7.0,74.0,Summer
19.9,30.4,28.6,4.0,8.9,57.0,Yes,No,23.4,1009.55,28.0,4.5,66.5,Summer
18.8,21.7,0.0,10.6,0.0,31.0,No,No,20.65,1020.8,13.0,7.0,51.5,Summer
18.9,24.2,0.0,4.0,2.0,30.0,No,No,21.85,1017.55,7.5,7.0,68.0,Summer
17.7,27.3,0.0,5.4,12.6,46.0,No,No,24.5,1006.9,18.5,1.0,64.0,Summer
19.4,28.1,0.0,8.0,12.7,54.0,No,No,25.15,1005.7,15.0,0.0,54.5,Summer
19.3,25.2,0.0,9.6,8.0,46.0,No,No,23.05,1015.0,20.5,3.5,60.5,Summer
21.4,28.4,0.0,6.8,11.0,43.0,No,No,26.35,1012.95,19.5,2.0,68.5,Summer
21.2,28.5,0.0,9.2,3.6,37.0,No,No,24.75,1018.25,17.0,7.0,77.0,Summer
22.0,28.8,0.0,4.0,12.0,48.0,No,No,27.0,1018.85,18.5,2.0,73.0,Summer
22.4,30.4,0.0,10.2,8.9,52.0,No,No,27.0,1014.35,13.0,4.0,67.5,Summer
20.5,26.3,0.2,10.0,3.4,35.0,No,No,23.85,1019.05,12.0,7.0,74.0,Summer
21.3,28.2,0.2,4.0,11.8,26.0,No,No,25.6,1020.3,14.0,4.0,72.0,Summer
22.8,29.3,0.0,6.6,12.4,44.0,No,No,27.5,1019.45,19.5,2.0,57.0,Summer
21.8,29.9,0.0,13.6,8.7,48.0,No,No,26.3,1009.2,22.0,1.5,68.0,Summer
20.6,22.9,21.0,7.4,0.0,33.0,Yes,Yes,21.1,1013.1,16.0,8.0,94.0,Summer
18.9,28.8,4.8,5.4,7.5,43.0,Yes,No,22.85,1007.9,13.0,5.5,85.5,Summer
21.1,34.2,0.0,6.2,12.7,54.0,No,No,31.0,998.15,17.0,1.5,43.5,Summer
22.0,29.0,0.0,11.0,11.7,35.0,No,No,25.45,1004.1,17.5,1.5,51.0,Summer
21.2,27.6,0.0,8.2,12.9,33.0,No,No,25.65,1007.2,14.0,2.5,65.0,Summer
20.7,35.7,0.0,3.2,13.4,39.0,No,No,30.25,1006.6,15.5,0.5,29.0,Summer
20.7,29.1,0.0,10.2,11.8,39.0,No,No,26.55,1010.85,16.5,5.5,58.0,Summer
20.9,22.7,0.0,10.4,0.1,44.0,No,Yes,21.7,1015.05,26.0,8.0,63.5,Summer
18.1,24.8,6.2,3.4,7.3,48.0,Yes,Yes,22.1,1013.1,23.0,6.5,76.0,Summer
19.7,28.0,18.0,7.4,10.5,59.0,Yes,No,25.75,1010.8,11.0,4.0,69.5,Summer
22.5,28.3,0.2,8.4,11.7,37.0,No,No,26.95,1013.3,14.0,3.0,63.0,Summer
